mile,elevation_ft,lat,lon
11.34119473324484,7282.66755588,39.2219417,-120.3716075
11.370441086578076,7271.975298320001,39.2215926,-120.3719266
11.407764900868884,7255.6695235199995,39.2211687,-120.3723638
11.42320543961165,7248.41558628,39.2210274,-120.372573
11.439614288482609,7244.90180664,39.2210066,-120.3728788
11.496025205788785,7227.848000319999,39.2205162,-120.3737344
11.515896938134352,7222.854561839999,39.2203292,-120.3740188
11.542426953069116,7224.71479812,39.2200508,-120.3743379
11.5607834045164,7217.155742760001,39.2200965,-120.3746625
11.581248595330875,7208.763354040001,39.2200155,-120.3750273
11.626773458635196,7191.80797292,39.2197848,-120.3758266
11.664422261922917,7179.2292323599995,39.2195708,-120.3764703
11.695525042551365,7178.85193576,39.2192549,-120.376886
11.728196453611023,7187.48710664,39.2189411,-120.377342
11.800950052836228,7238.74366996,39.2183115,-120.3784471
11.817651375498704,7250.58422152,39.2181993,-120.3787126
11.837793129960811,7256.05994348,39.2180601,-120.3789943
11.860270780808765,7241.666898400001,39.2178377,-120.3793081
11.882446920480332,7244.501544159999,39.2175863,-120.3795709
11.905701346425673,7248.02516632,39.2173681,-120.3798821
11.920629185236551,7243.27779084,39.2172351,-120.3800886
11.94343654354943,7271.758762879999,39.2170169,-120.3804024
11.973031932924123,7291.23710996,39.2166782,-120.380735
11.991434861070813,7294.2489210799995,39.2164433,-120.3809013
12.02500340440823,7308.317163,39.2160817,-120.3812849
12.044209370921848,7327.877531079999,39.2158407,-120.3814565
12.060640347018332,7339.06847632,39.2156807,-120.3816818
12.073741955457992,7346.000891240001,39.2155435,-120.3818454
12.1012079818388,7344.31782032,39.2153627,-120.3823028
12.123387087186174,7354.855878400001,39.2152339,-120.3826742
12.145646252388795,7358.064539919999,39.2151258,-120.3830632
12.195865006025677,7335.502203239999,39.2151986,-120.3840019
12.23129224386929,7318.225299799999,39.2153669,-120.3846242
12.268956831534089,7296.21414424,39.2156121,-120.3852223
12.30403388042314,7293.035010279999,39.2156994,-120.3858634
12.3324650579731,7302.8283176800005,39.2157493,-120.3863891
12.355548511581118,7316.93592968,39.2158885,-120.3867807
12.388376973189152,7329.38999832,39.2160797,-120.3873493
12.41467051576012,7318.32700584,39.2162542,-120.3877892
12.447572783735803,7300.98120476,39.2160568,-120.3883418
12.4717202159527,7289.790259519999,39.2158594,-120.3887173
12.496633822328649,7274.777135679999,39.2158116,-120.3891598
12.54032787328414,7261.18133472,39.2155269,-120.3898813
12.570522522320486,7263.1399962,39.2154188,-120.3904258
12.603085782029876,7272.7462957200005,39.2154064,-120.3910213
12.640950879471392,7279.823067599999,39.215502,-120.3917294
12.680163384185779,7287.25745104,39.2154625,-120.3924616
12.717185487600196,7314.40640204,39.2154853,-120.393159
12.742627911341108,7341.4602086800005,39.2153981,-120.3936257
12.769740542809565,7331.09603512,39.2150489,-120.3938296
12.790885533481191,7312.418212999999,39.214785,-120.3939476
12.82509153456847,7289.54419652,39.2147601,-120.3945886
12.838587277715634,7281.51598104,39.2147975,-120.3948247
12.848014738329423,7271.23382848,39.214706,-120.3948488
12.867895322933716,7256.7751665999995,39.2145211,-120.3947361
12.894749876293416,7239.7968196,39.2144858,-120.3949829
12.921017699093452,7222.9103361200005,39.2141969,-120.3946557
12.939902040494845,7204.48513868,39.2140016,-120.3945967
12.962509582097415,7189.51138492,39.2140722,-120.3950124
13.018083413191606,7165.9910429599995,39.2135173,-120.3943365
13.055987054579356,7141.082905679999,39.2129916,-120.3944304
13.076529049286451,7132.95298416,39.212711,-120.3944813
13.09702896602406,7125.613745080001,39.2124679,-120.3946905
13.118903457276444,7127.132774,39.2121624,-120.3947549
13.159172406270095,7116.3552146,39.2116013,-120.3948381
13.18075150302259,7095.59405908,39.2112978,-120.3949158
13.219312219363983,7072.155738119999,39.2107637,-120.3946825
13.25812511376606,7061.24694512,39.2103585,-120.3941648
13.285137684379702,7039.79025152,39.2100862,-120.393851
13.296308332226305,7032.6839520799995,39.2100156,-120.3936633
13.31779037865953,7012.08355772,39.2097578,-120.3934728
13.338243742900481,6989.24234964,39.2095438,-120.3932743
13.348413671980715,6976.90967208,39.209444,-120.3931402
13.37276943511026,6965.797467,39.2091842,-120.393438
13.396461876037737,6960.80074768,39.2089535,-120.3937705
13.42271845914719,6961.65704692,39.2087125,-120.3941487
13.45771326223959,6982.55927856,39.2083488,-120.3946074
13.501485249543736,7006.7587544,39.2079144,-120.3952109
13.528792270936805,6997.87752052,39.2076567,-120.3956052
13.559595704241326,6997.20166748,39.2075694,-120.3961738
13.586370856416826,6990.065840480001,39.207505,-120.3966646
13.607417141849318,6978.70429156,39.2073262,-120.3969812
13.631864058506304,6968.176076000001,39.2073138,-120.3974398
